incident_id,event_timestamp,service_name,gcp_region,owning_team,severity,root_cause,alert_count,duplicate_alerts,p95_latency_ms,error_rate_pct,cpu_utilization_pct,memory_utilization_pct,deployment_within_2h,customer_impact_score,mttr_minutes,escalated
inc-012412,2026-03-02T07:57:00+00:00,recommendations,europe-west1,platform,high,bad_deploy,37,5,153,2.766,59.33,57.91,1,28.77,76,1
inc-012413,2026-03-02T08:04:00+00:00,checkout,asia-south1,backend,high,quota_exhaustion,26,10,293,10.051,37.26,60.96,1,49.18,91,1
inc-012414,2026-03-02T08:11:00+00:00,payments,us-central1,sre,high,dependency_timeout,37,19,594,1.043,99.54,82.08,0,34.63,71,1
inc-012415,2026-03-02T08:18:00+00:00,checkout,europe-west1,ml-platform,medium,dependency_timeout,16,9,791,0.676,64.79,73.71,0,29.0,65,0
inc-012416,2026-03-02T08:25:00+00:00,payments,europe-west1,payments,medium,quota_exhaustion,5,0,215,2.774,77.17,61.73,0,15.95,25,0
inc-012417,2026-03-02T08:32:00+00:00,search,asia-south1,platform,medium,traffic_spike,9,5,144,1.641,67.48,80.57,1,12.57,27,0
inc-012418,2026-03-02T08:39:00+00:00,user-profile,europe-west1,ml-platform,low,bad_deploy,7,2,161,7.189,70.57,57.71,1,28.74,45,0
inc-012419,2026-03-02T08:46:00+00:00,search,us-central1,sre,high,traffic_spike,27,15,153,1.44,65.36,56.29,0,20.29,62,1
inc-012420,2026-03-02T08:53:00+00:00,search,europe-west1,ml-platform,high,traffic_spike,36,7,214,0.0,73.69,61.09,0,21.55,53,1
inc-012421,2026-03-02T09:00:00+00:00,recommendations,europe-west1,platform,medium,quota_exhaustion,18,10,107,4.484,38.61,79.56,0,24.23,68,0
inc-012422,2026-03-02T09:07:00+00:00,search,us-central1,platform,medium,database_latency,7,1,440,1.247,61.89,64.29,0,17.89,37,0
inc-012423,2026-03-02T09:14:00+00:00,payments,europe-west1,platform,medium,database_latency,19,8,680,0.978,30.85,56.29,0,28.48,74,0
inc-012424,2026-03-02T09:21:00+00:00,inventory,us-central1,payments,medium,quota_exhaustion,11,3,215,8.359,62.33,89.48,0,35.4,71,1
inc-012425,2026-03-02T09:28:00+00:00,payments,us-central1,ml-platform,medium,database_latency,18,8,1073,0.354,25.04,80.28,0,35.99,83,0
inc-012426,2026-03-02T09:35:00+00:00,inventory,us-east1,platform,low,database_latency,7,1,520,1.493,71.31,69.66,0,20.63,26,0
inc-012427,2026-03-02T09:42:00+00:00,checkout,europe-west1,payments,medium,dependency_timeout,15,3,877,1.433,40.36,66.55,0,32.97,57,0
inc-012428,2026-03-02T09:49:00+00:00,recommendations,europe-west1,backend,low,database_latency,7,2,996,1.992,85.27,57.23,0,34.03,47,0
inc-012429,2026-03-02T09:56:00+00:00,search,us-east1,backend,low,traffic_spike,4,0,135,0.023,36.01,41.12,1,5.24,8,0
inc-012430,2026-03-02T10:03:00+00:00,payments,asia-south1,backend,low,bad_deploy,9,4,184,3.169,50.72,81.91,1,18.16,42,0
inc-012431,2026-03-02T10:10:00+00:00,search,us-central1,backend,medium,dependency_timeout,12,6,1032,0.706,45.98,69.56,0,33.32,58,0
inc-012432,2026-03-02T10:17:00+00:00,recommendations,us-east1,platform,low,traffic_spike,6,2,113,0.603,36.84,83.31,0,7.33,23,0
inc-012433,2026-03-02T10:24:00+00:00,inventory,us-central1,sre,low,database_latency,7,4,635,0.844,74.11,50.79,0,21.56,26,0
inc-012434,2026-03-02T10:31:00+00:00,checkout,us-east1,ml-platform,low,bad_deploy,8,4,130,6.584,75.52,59.3,1,26.6,43,0
inc-012435,2026-03-02T10:38:00+00:00,inventory,europe-west1,platform,critical,database_latency,119,23,1086,1.312,44.21,41.37,0,84.64,262,1
inc-012436,2026-03-02T10:45:00+00:00,search,asia-south1,ml-platform,critical,database_latency,79,11,418,0.69,67.96,64.2,0,48.07,117,1
inc-012437,2026-03-02T10:52:00+00:00,payments,asia-south1,backend,high,dependency_timeout,47,22,600,1.107,59.35,68.65,0,39.47,179,1
inc-012438,2026-03-02T10:59:00+00:00,checkout,europe-west1,sre,critical,bad_deploy,102,11,255,3.488,62.95,100,1,62.74,355,1
inc-012439,2026-03-02T11:06:00+00:00,user-profile,europe-west1,backend,high,dependency_timeout,47,16,529,1.238,31.64,100,0,38.09,163,1
inc-012440,2026-03-02T11:13:00+00:00,payments,us-east1,payments,high,database_latency,36,8,691,1.303,60.59,52.77,0,37.38,122,1
inc-012441,2026-03-02T11:20:00+00:00,checkout,europe-west1,sre,medium,quota_exhaustion,31,16,155,9.128,37.67,76.88,0,45.21,89,1
inc-012442,2026-03-02T11:27:00+00:00,user-profile,asia-south1,payments,medium,traffic_spike,25,13,176,1.477,37.38,61.73,1,20.08,94,0
inc-012443,2026-03-02T11:34:00+00:00,search,us-central1,payments,medium,dependency_timeout,27,11,682,0.0,89.25,91.22,0,29.2,68,0
inc-012444,2026-03-02T11:41:00+00:00,payments,europe-west1,payments,high,traffic_spike,48,21,102,0.0,87.14,61.11,1,24.15,131,1
inc-012445,2026-03-02T11:48:00+00:00,recommendations,europe-west1,platform,low,traffic_spike,9,1,197,1.322,62.52,60.01,0,12.94,22,0
inc-012446,2026-03-02T11:55:00+00:00,search,us-central1,ml-platform,medium,traffic_spike,16,7,248,2.481,100,45.01,0,20.84,54,0
inc-012447,2026-03-02T12:02:00+00:00,recommendations,asia-south1,ml-platform,low,bad_deploy,9,2,103,7.2,38.56,65.26,1,28.23,58,0
inc-012448,2026-03-02T12:09:00+00:00,payments,us-east1,ml-platform,low,traffic_spike,6,3,192,0.0,59.68,64.14,0,7.5,18,0
inc-012449,2026-03-02T12:16:00+00:00,payments,asia-south1,sre,medium,traffic_spike,25,12,249,1.921,72.78,78.31,1,23.24,46,0
inc-012450,2026-03-02T12:23:00+00:00,recommendations,us-central1,backend,low,traffic_spike,9,3,131,0.0,77.23,73.49,0,7.32,21,0
inc-012451,2026-03-02T12:30:00+00:00,recommendations,europe-west1,backend,low,dependency_timeout,11,1,915,1.027,31.48,51.72,1,30.91,59,0
inc-012452,2026-03-02T12:37:00+00:00,recommendations,us-central1,payments,medium,quota_exhaustion,23,10,162,8.58,92.86,70.89,0,40.14,111,1
inc-012453,2026-03-02T12:44:00+00:00,payments,us-east1,ml-platform,medium,traffic_spike,17,8,216,0.558,85.69,74.46,0,14.72,30,0
inc-012454,2026-03-02T12:51:00+00:00,search,asia-south1,sre,medium,traffic_spike,18,5,204,1.404,70.36,58.87,0,17.41,38,0
inc-012455,2026-03-02T12:58:00+00:00,inventory,us-east1,sre,medium,quota_exhaustion,10,2,266,6.911,88.43,55.4,0,31.88,64,0
inc-012456,2026-03-02T13:05:00+00:00,user-profile,us-central1,payments,low,bad_deploy,13,2,239,7.05,76.92,76.84,1,32.98,49,0
inc-012457,2026-03-02T13:12:00+00:00,checkout,us-central1,ml-platform,medium,database_latency,16,4,714,1.914,49.49,91.46,0,30.79,42,0
inc-012458,2026-03-02T13:19:00+00:00,recommendations,us-central1,backend,high,dependency_timeout,40,17,797,2.213,62.63,50.74,0,44.56,148,1
inc-012459,2026-03-02T13:26:00+00:00,inventory,europe-west1,platform,medium,bad_deploy,17,7,102,7.524,59.53,87.29,1,32.77,80,0
inc-012460,2026-03-02T13:33:00+00:00,payments,us-east1,sre,medium,traffic_spike,18,7,155,0.762,68.24,68.86,0,14.26,66,0
inc-012461,2026-03-02T13:40:00+00:00,payments,asia-south1,backend,critical,traffic_spike,84,27,145,1.192,37.44,65.05,1,45.0,172,1
inc-012462,2026-03-02T13:47:00+00:00,recommendations,europe-west1,payments,medium,traffic_spike,10,4,195,1.011,46.09,50.74,0,12.41,30,0
inc-012463,2026-03-02T13:54:00+00:00,user-profile,us-central1,platform,critical,dependency_timeout,47,29,1049,0.715,72.48,50.05,0,49.52,101,1
inc-012464,2026-03-02T14:01:00+00:00,search,us-east1,payments,low,dependency_timeout,5,2,644,2.201,70.79,76.64,0,24.95,28,0
inc-012465,2026-03-02T14:08:00+00:00,payments,us-central1,ml-platform,low,traffic_spike,10,3,241,0.0,59.73,67.17,0,10.53,28,0
inc-012466,2026-03-02T14:15:00+00:00,payments,europe-west1,ml-platform,low,quota_exhaustion,8,3,220,9.138,28.02,77.76,0,36.51,55,1
inc-012467,2026-03-02T14:22:00+00:00,payments,us-east1,payments,high,database_latency,29,4,952,1.064,53.91,67.97,0,40.04,110,1
inc-012468,2026-03-02T14:29:00+00:00,user-profile,europe-west1,backend,low,traffic_spike,6,1,179,0.0,69.12,63.7,0,7.17,15,0
inc-012469,2026-03-02T14:36:00+00:00,inventory,asia-south1,platform,low,dependency_timeout,6,2,587,1.666,66.9,68.77,0,22.37,37,0
inc-012470,2026-03-02T14:43:00+00:00,checkout,us-east1,payments,low,traffic_spike,11,3,153,1.262,86.0,75.67,0,12.56,25,0
inc-012471,2026-03-02T14:50:00+00:00,recommendations,us-central1,backend,low,dependency_timeout,8,4,554,1.252,84.44,45.86,0,21.21,35,0
inc-012472,2026-03-02T14:57:00+00:00,payments,us-east1,backend,high,database_latency,19,9,734,1.126,56.12,56.27,0,30.28,46,1
inc-012473,2026-03-02T15:04:00+00:00,checkout,asia-south1,payments,medium,traffic_spike,24,11,113,1.094,63.79,60.15,0,16.91,67,0
inc-012474,2026-03-02T15:11:00+00:00,user-profile,europe-west1,sre,medium,traffic_spike,18,8,257,0.693,100,82.06,0,16.6,62,0
inc-012475,2026-03-02T15:18:00+00:00,inventory,europe-west1,payments,high,dependency_timeout,33,10,454,0.837,61.68,71.35,0,28.71,53,1
inc-012476,2026-03-02T15:25:00+00:00,user-profile,us-east1,platform,low,database_latency,10,5,463,1.736,51.39,66.16,0,21.28,50,0
inc-012477,2026-03-02T15:32:00+00:00,search,us-east1,platform,medium,database_latency,13,4,551,0.667,71.55,66.65,1,21.63,54,0
inc-012478,2026-03-02T15:39:00+00:00,search,asia-south1,payments,low,dependency_timeout,7,2,454,0.665,88.53,55.45,0,16.49,30,0
inc-012479,2026-03-02T15:46:00+00:00,search,us-central1,ml-platform,low,quota_exhaustion,5,1,182,10.6,53.88,64.75,0,38.6,56,1
inc-012480,2026-03-02T15:53:00+00:00,search,europe-west1,platform,medium,database_latency,22,8,372,1.819,39.65,75.59,0,24.66,54,0
inc-012481,2026-03-02T16:00:00+00:00,payments,asia-south1,payments,medium,quota_exhaustion,21,9,151,5.78,70.2,75.71,0,30.56,56,0
inc-012482,2026-03-02T16:07:00+00:00,checkout,us-central1,backend,high,dependency_timeout,41,26,892,1.214,100,59.57,0,44.39,147,1
inc-012483,2026-03-02T16:14:00+00:00,search,us-east1,payments,low,quota_exhaustion,9,1,184,4.185,30.62,69.88,0,21.2,49,0
inc-012484,2026-03-02T16:21:00+00:00,payments,us-central1,payments,low,quota_exhaustion,6,1,248,7.479,62.91,70.17,0,31.34,42,0
inc-012485,2026-03-02T16:28:00+00:00,payments,us-central1,sre,critical,bad_deploy,97,55,131,6.268,47.7,52.14,1,65.73,356,1
inc-012486,2026-03-02T16:35:00+00:00,recommendations,asia-south1,ml-platform,critical,traffic_spike,138,66,139,1.467,51.32,72.83,0,69.98,213,1
inc-012487,2026-03-02T16:42:00+00:00,recommendations,us-central1,platform,low,dependency_timeout,5,2,939,0.0,77.27,100,1,25.73,34,0
inc-012488,2026-03-02T16:49:00+00:00,recommendations,europe-west1,payments,low,bad_deploy,11,1,266,4.898,59.22,96.31,1,26.29,57,0
inc-012489,2026-03-02T16:56:00+00:00,search,us-central1,platform,medium,bad_deploy,2,0,117,11.505,49.21,63.37,1,38.34,51,1
inc-012490,2026-03-02T17:03:00+00:00,recommendations,us-east1,ml-platform,low,database_latency,8,3,850,0.0,62.03,50.68,0,24.85,33,0
inc-012491,2026-03-02T17:10:00+00:00,checkout,us-east1,payments,low,dependency_timeout,10,1,614,1.728,85.34,58.58,0,25.03,44,0
inc-012492,2026-03-02T17:17:00+00:00,payments,us-east1,sre,low,traffic_spike,15,2,63,0.368,70.74,70.24,0,9.43,48,0
inc-012493,2026-03-02T17:24:00+00:00,checkout,asia-south1,sre,medium,quota_exhaustion,24,5,116,4.199,76.95,86.34,0,26.3,95,0
inc-012494,2026-03-02T17:31:00+00:00,payments,us-east1,payments,high,database_latency,51,24,966,1.49,70.2,75.56,0,51.57,135,1
inc-012495,2026-03-02T17:38:00+00:00,checkout,asia-south1,ml-platform,medium,database_latency,7,3,662,1.2,77.81,83.47,0,23.3,32,0
inc-012496,2026-03-02T17:45:00+00:00,search,asia-south1,platform,critical,bad_deploy,70,35,187,3.719,91.74,77.59,1,47.33,249,1
inc-012497,2026-03-02T17:52:00+00:00,user-profile,us-central1,payments,medium,dependency_timeout,27,12,1019,2.385,48.54,53.13,1,44.78,62,0
inc-012498,2026-03-02T17:59:00+00:00,inventory,us-east1,payments,medium,quota_exhaustion,18,3,259,4.16,85.11,93.26,0,27.05,44,0
inc-012499,2026-03-02T18:06:00+00:00,checkout,us-east1,payments,medium,quota_exhaustion,17,2,131,4.2,82.41,60.84,0,23.52,77,0
inc-012500,2026-03-02T18:13:00+00:00,search,us-east1,sre,low,database_latency,10,2,810,1.306,55.09,79.32,0,28.67,52,0
inc-012501,2026-03-02T18:20:00+00:00,checkout,asia-south1,platform,high,bad_deploy,80,29,201,8.461,82.1,66.88,1,66.41,180,1
inc-012502,2026-03-02T18:27:00+00:00,payments,us-central1,ml-platform,medium,dependency_timeout,16,3,623,1.779,56.13,59.09,0,28.11,63,0
inc-012503,2026-03-02T18:34:00+00:00,inventory,europe-west1,ml-platform,medium,database_latency,22,10,955,0.0,56.71,79.73,0,33.77,48,0
inc-012504,2026-03-02T18:41:00+00:00,user-profile,us-central1,sre,medium,dependency_timeout,13,4,1132,1.749,96.45,62.87,0,39.4,56,0
inc-012505,2026-03-02T18:48:00+00:00,inventory,us-east1,backend,high,dependency_timeout,17,3,636,0.437,54.98,65.3,0,24.86,66,1
inc-012506,2026-03-02T18:55:00+00:00,checkout,asia-south1,backend,critical,quota_exhaustion,169,57,125,10.308,65.57,48.54,0,100,507,1
inc-012507,2026-03-02T19:02:00+00:00,recommendations,europe-west1,backend,medium,traffic_spike,15,8,266,2.02,55.09,73.94,0,19.46,37,0
inc-012508,2026-03-02T19:09:00+00:00,inventory,europe-west1,sre,low,dependency_timeout,5,1,777,0.989,58.03,72.79,0,24.64,27,0
inc-012509,2026-03-02T19:16:00+00:00,payments,europe-west1,platform,high,dependency_timeout,44,27,352,1.295,57.25,54.06,0,32.48,99,1
inc-012510,2026-03-02T19:23:00+00:00,recommendations,europe-west1,sre,critical,bad_deploy,77,40,208,10.946,43.37,54.48,1,72.69,233,1
inc-012511,2026-03-02T19:30:00+00:00,checkout,us-central1,ml-platform,medium,dependency_timeout,30,10,316,2.67,45.75,86.27,0,29.41,56,0
inc-012512,2026-03-02T19:37:00+00:00,user-profile,us-central1,backend,high,quota_exhaustion,29,11,224,11.116,67.03,63.7,0,52.0,113,1
inc-012513,2026-03-02T19:44:00+00:00,checkout,europe-west1,platform,low,traffic_spike,7,1,208,0.614,54.18,88.21,0,10.19,29,0
inc-012514,2026-03-02T19:51:00+00:00,checkout,europe-west1,sre,medium,bad_deploy,11,3,228,3.094,48.64,83.72,1,19.93,48,0
inc-012515,2026-03-02T19:58:00+00:00,checkout,us-central1,sre,medium,traffic_spike,18,9,210,1.209,55.25,53.23,0,16.98,60,0
inc-012516,2026-03-02T20:05:00+00:00,search,us-central1,platform,medium,traffic_spike,20,4,124,0.771,71.91,64.76,0,14.41,54,0
inc-012517,2026-03-02T20:12:00+00:00,search,us-east1,platform,low,dependency_timeout,9,5,406,0.0,75.65,39.98,0,14.2,30,0
inc-012518,2026-03-02T20:19:00+00:00,payments,europe-west1,platform,low,database_latency,5,0,815,1.319,31.91,62.15,0,26.58,31,0
inc-012519,2026-03-02T20:26:00+00:00,payments,us-central1,payments,low,database_latency,8,0,567,0.0,58.43,79.97,0,17.78,37,0
inc-012520,2026-03-02T20:33:00+00:00,recommendations,us-central1,payments,medium,quota_exhaustion,30,12,183,13.657,61.69,59.71,0,59.05,99,1
inc-012521,2026-03-02T20:40:00+00:00,user-profile,asia-south1,payments,low,database_latency,5,1,718,1.03,70.77,67.47,0,23.29,33,0
inc-012522,2026-03-02T20:47:00+00:00,search,us-central1,ml-platform,medium,traffic_spike,12,7,198,1.937,45.62,69.24,0,16.16,30,0
inc-012523,2026-03-02T20:54:00+00:00,recommendations,asia-south1,backend,low,quota_exhaustion,6,3,119,13.261,74.34,71.29,0,45.46,64,1
inc-012524,2026-03-02T21:01:00+00:00,recommendations,asia-south1,ml-platform,low,bad_deploy,10,1,217,5.938,68.18,85.98,1,27.74,61,0
inc-012525,2026-03-02T21:08:00+00:00,recommendations,us-east1,ml-platform,low,traffic_spike,9,4,82,0.954,50.43,73.92,0,8.96,28,0
inc-012526,2026-03-02T21:15:00+00:00,payments,asia-south1,platform,medium,traffic_spike,10,3,181,1.97,41.67,69.05,0,14.94,32,0
inc-012527,2026-03-02T21:22:00+00:00,inventory,europe-west1,backend,medium,dependency_timeout,13,1,970,1.193,53.38,62.45,0,33.68,40,0
inc-012528,2026-03-02T21:29:00+00:00,payments,us-east1,sre,medium,dependency_timeout,8,4,359,0.405,67.26,46.88,0,13.79,34,0
inc-012529,2026-03-02T21:36:00+00:00,search,us-east1,platform,high,bad_deploy,14,1,176,12.695,63.82,58.72,1,48.78,82,1
inc-012530,2026-03-02T21:43:00+00:00,recommendations,us-east1,payments,medium,bad_deploy,21,2,147,5.296,57.23,78.86,1,29.01,68,0
inc-012531,2026-03-02T21:50:00+00:00,search,europe-west1,payments,high,bad_deploy,67,24,218,3.499,86.0,92.8,1,46.1,183,1
inc-012532,2026-03-02T21:57:00+00:00,inventory,us-east1,sre,medium,traffic_spike,4,2,146,1.093,62.56,52.79,0,8.73,12,0
inc-012533,2026-03-02T22:04:00+00:00,checkout,asia-south1,platform,high,dependency_timeout,49,18,560,1.219,48.12,45.35,0,39.71,101,1
inc-012534,2026-03-02T22:11:00+00:00,search,asia-south1,platform,low,dependency_timeout,14,8,926,1.248,62.52,84.44,0,33.19,71,0
inc-012535,2026-03-02T22:18:00+00:00,checkout,us-central1,platform,low,bad_deploy,5,0,167,13.028,61.38,72.99,1,45.51,61,1
inc-012536,2026-03-02T22:25:00+00:00,inventory,us-central1,sre,medium,traffic_spike,8,4,215,0.292,79.65,76.01,0,9.85,29,0
inc-012537,2026-03-02T22:32:00+00:00,checkout,us-central1,backend,high,traffic_spike,44,27,97,1.813,73.9,52.77,0,27.66,83,1
inc-012538,2026-03-02T22:39:00+00:00,checkout,asia-south1,backend,medium,bad_deploy,18,3,48,2.912,65.6,44.67,1,18.04,74,0
inc-012539,2026-03-02T22:46:00+00:00,search,us-central1,payments,low,quota_exhaustion,8,2,83,10.301,45.84,53.86,0,36.58,57,1
inc-012540,2026-03-02T22:53:00+00:00,payments,us-central1,ml-platform,medium,bad_deploy,28,10,69,3.101,70.86,78.92,1,23.63,56,0
inc-012541,2026-03-02T23:00:00+00:00,checkout,europe-west1,payments,low,dependency_timeout,9,3,1110,0.92,40.42,73.76,1,34.56,51,0
inc-012542,2026-03-02T23:07:00+00:00,recommendations,us-central1,platform,low,database_latency,7,3,678,0.0,92.12,46.32,0,20.1,35,0
inc-012543,2026-03-02T23:14:00+00:00,recommendations,asia-south1,sre,low,dependency_timeout,13,7,995,1.948,18.53,74.15,0,36.57,63,0
inc-012544,2026-03-02T23:21:00+00:00,user-profile,us-east1,platform,low,database_latency,4,0,1061,0.671,89.56,90.79,1,30.34,33,0
inc-012545,2026-03-02T23:28:00+00:00,search,us-central1,sre,high,bad_deploy,46,14,207,4.057,99.14,58.25,1,38.05,155,1
inc-012546,2026-03-02T23:35:00+00:00,user-profile,us-central1,sre,low,traffic_spike,5,3,66,0.579,51.61,77.26,0,5.64,13,0
inc-012547,2026-03-02T23:42:00+00:00,payments,us-east1,backend,high,dependency_timeout,43,21,763,1.264,60.11,76.65,0,42.22,89,1
inc-012548,2026-03-02T23:49:00+00:00,search,us-east1,ml-platform,high,traffic_spike,66,40,121,1.624,59.84,58.31,0,37.6,186,1
inc-012549,2026-03-02T23:56:00+00:00,checkout,asia-south1,ml-platform,low,bad_deploy,7,0,224,5.919,72.04,63.07,1,26.51,41,0
inc-012550,2026-03-03T00:03:00+00:00,checkout,us-central1,platform,low,database_latency,11,5,1041,0.572,54.14,79.86,0,32.69,55,0
inc-012551,2026-03-03T00:10:00+00:00,inventory,us-east1,sre,low,database_latency,7,2,577,2.399,48.28,64.16,1,24.77,32,0
inc-012552,2026-03-03T00:17:00+00:00,inventory,us-east1,payments,low,traffic_spike,4,1,137,0.0,53.25,52.57,0,5.22,14,0
inc-012553,2026-03-03T00:24:00+00:00,search,asia-south1,backend,low,database_latency,10,5,867,0.0,71.57,77.44,1,26.18,35,0
inc-012554,2026-03-03T00:31:00+00:00,search,us-central1,backend,low,dependency_timeout,7,1,713,2.219,37.38,62.61,0,27.63,35,0
inc-012555,2026-03-03T00:38:00+00:00,inventory,us-east1,payments,critical,traffic_spike,103,24,212,1.918,51.74,60.13,0,57.4,256,1
inc-012556,2026-03-03T00:45:00+00:00,payments,us-central1,payments,low,database_latency,7,1,468,1.575,54.07,59.51,0,19.57,26,0
inc-012557,2026-03-03T00:52:00+00:00,search,us-east1,sre,high,database_latency,45,21,1131,0.864,64.91,63.29,0,51.12,156,1
inc-012558,2026-03-03T00:59:00+00:00,search,us-central1,ml-platform,medium,database_latency,21,9,951,1.428,59.79,56.93,0,37.51,84,0
inc-012559,2026-03-03T01:06:00+00:00,payments,europe-west1,platform,high,dependency_timeout,30,15,398,0.0,61.61,55.97,0,23.45,57,1
inc-012560,2026-03-03T01:13:00+00:00,user-profile,us-central1,ml-platform,critical,database_latency,110,70,777,0.324,72.86,64.95,0,69.9,329,1
inc-012561,2026-03-03T01:20:00+00:00,checkout,us-east1,payments,high,traffic_spike,91,41,212,1.85,80.85,80.06,0,51.8,201,1
inc-012562,2026-03-03T01:27:00+00:00,search,us-central1,platform,medium,traffic_spike,14,5,173,0.984,48.31,93.65,0,13.58,43,0
inc-012563,2026-03-03T01:34:00+00:00,search,asia-south1,payments,low,database_latency,6,2,638,0.045,65.34,66.99,0,18.79,31,0
inc-012564,2026-03-03T01:41:00+00:00,user-profile,us-east1,payments,low,database_latency,11,6,764,1.67,71.67,70.85,0,29.06,55,0
inc-012565,2026-03-03T01:48:00+00:00,search,europe-west1,platform,low,dependency_timeout,8,0,422,1.703,62.23,44.2,0,19.26,39,0
inc-012566,2026-03-03T01:55:00+00:00,user-profile,europe-west1,payments,medium,dependency_timeout,10,1,615,0.562,40.77,74.61,0,21.56,40,0
inc-012567,2026-03-03T02:02:00+00:00,payments,us-central1,payments,medium,traffic_spike,21,11,162,0.567,46.03,73.1,0,15.2,63,0
inc-012568,2026-03-03T02:09:00+00:00,checkout,asia-south1,ml-platform,high,bad_deploy,65,24,277,7.493,55.58,79.38,1,58.65,196,1
inc-012569,2026-03-03T02:16:00+00:00,inventory,europe-west1,ml-platform,high,database_latency,59,8,1097,0.571,42.46,71.88,0,55.69,155,1
inc-012570,2026-03-03T02:23:00+00:00,search,us-east1,backend,critical,bad_deploy,45,9,199,9.306,63.51,74.81,1,53.14,163,1
inc-012571,2026-03-03T02:30:00+00:00,recommendations,us-east1,backend,low,database_latency,14,8,1130,0.634,58.02,75.0,1,36.45,68,0
inc-012572,2026-03-03T02:37:00+00:00,payments,us-east1,platform,low,traffic_spike,5,1,182,0.466,67.73,47.29,0,8.2,19,0
inc-012573,2026-03-03T02:44:00+00:00,recommendations,europe-west1,platform,low,dependency_timeout,3,0,468,0.0,75.57,62.4,0,13.05,14,0
inc-012574,2026-03-03T02:51:00+00:00,inventory,europe-west1,backend,high,traffic_spike,55,9,236,1.219,46.36,58.68,0,34.31,171,1
inc-012575,2026-03-03T02:58:00+00:00,user-profile,asia-south1,backend,high,database_latency,39,17,1023,1.42,74.37,63.58,0,47.39,90,1
inc-012576,2026-03-03T03:05:00+00:00,checkout,us-east1,platform,low,traffic_spike,5,3,140,1.046,100,63.93,0,8.89,13,0
inc-012577,2026-03-03T03:12:00+00:00,checkout,us-central1,platform,medium,bad_deploy,14,4,202,2.77,64.89,55.15,1,19.66,34,0
inc-012578,2026-03-03T03:19:00+00:00,payments,us-east1,ml-platform,medium,bad_deploy,22,3,152,4.515,72.06,76.82,1,27.25,62,0
inc-012579,2026-03-03T03:26:00+00:00,recommendations,asia-south1,ml-platform,medium,bad_deploy,23,4,228,5.588,28.08,72.28,1,32.81,59,0
inc-012580,2026-03-03T03:33:00+00:00,search,us-east1,sre,medium,dependency_timeout,23,12,428,0.0,90.85,48.22,0,21.05,49,0
inc-012581,2026-03-03T03:40:00+00:00,user-profile,europe-west1,payments,medium,database_latency,24,7,618,0.583,50.99,76.07,0,28.0,93,0
inc-012582,2026-03-03T03:47:00+00:00,recommendations,us-central1,payments,high,traffic_spike,46,24,249,0.768,88.15,71.4,1,29.23,69,1
inc-012583,2026-03-03T03:54:00+00:00,search,us-central1,payments,critical,traffic_spike,55,8,171,1.924,21.52,78.2,0,34.8,143,1
inc-012584,2026-03-03T04:01:00+00:00,recommendations,europe-west1,payments,critical,traffic_spike,66,42,237,0.514,46.63,58.21,0,37.17,226,1
inc-012585,2026-03-03T04:08:00+00:00,checkout,asia-south1,ml-platform,medium,dependency_timeout,11,6,501,1.12,50.21,65.17,0,20.84,37,0
inc-012586,2026-03-03T04:15:00+00:00,user-profile,europe-west1,sre,medium,database_latency,22,2,647,1.654,40.34,59.46,1,31.04,93,0
inc-012587,2026-03-03T04:22:00+00:00,inventory,europe-west1,payments,low,traffic_spike,7,1,365,0.034,66.49,77.19,0,12.38,29,0
inc-012588,2026-03-03T04:29:00+00:00,checkout,us-east1,ml-platform,high,bad_deploy,28,12,226,9.468,46.87,65.69,1,46.65,92,1
inc-012589,2026-03-03T04:36:00+00:00,checkout,us-east1,platform,critical,traffic_spike,92,49,216,1.519,100,79.26,0,51.36,170,1
inc-012590,2026-03-03T04:43:00+00:00,payments,europe-west1,backend,low,bad_deploy,11,3,64,10.718,73.93,43.08,1,38.7,73,1
inc-012591,2026-03-03T04:50:00+00:00,search,asia-south1,payments,high,bad_deploy,31,13,222,11.002,81.64,67.67,1,52.51,93,1
inc-012592,2026-03-03T04:57:00+00:00,checkout,europe-west1,sre,high,database_latency,31,16,800,1.967,74.57,69.14,0,39.85,117,1
inc-012593,2026-03-03T05:04:00+00:00,recommendations,asia-south1,sre,low,traffic_spike,9,4,88,1.232,84.03,88.21,0,9.95,18,0
inc-012594,2026-03-03T05:11:00+00:00,recommendations,us-central1,sre,low,database_latency,8,2,412,1.425,90.71,76.17,0,18.18,40,0
inc-012595,2026-03-03T05:18:00+00:00,inventory,asia-south1,platform,medium,dependency_timeout,19,8,766,2.709,58.71,70.19,0,35.83,63,0
inc-012596,2026-03-03T05:25:00+00:00,search,asia-south1,payments,critical,traffic_spike,73,41,197,0.0,84.94,100,1,37.77,113,1
inc-012597,2026-03-03T05:32:00+00:00,recommendations,europe-west1,payments,medium,traffic_spike,26,7,46,0.416,64.81,73.03,0,14.1,39,0
inc-012598,2026-03-03T05:39:00+00:00,payments,asia-south1,ml-platform,low,quota_exhaustion,13,3,159,2.6,61.26,57.6,0,17.63,32,0
inc-012599,2026-03-03T05:46:00+00:00,inventory,asia-south1,backend,medium,database_latency,23,8,978,1.982,82.34,74.64,1,40.75,78,0
inc-012600,2026-03-03T05:53:00+00:00,payments,us-east1,sre,high,dependency_timeout,32,18,955,1.954,67.46,71.76,0,44.14,65,1
